,ProductId,UserId,ProfileName,Time,Summary,Text
3850,B000FEJ11U,A1VN4R74D6YI1L,V. Mealer,1168473600,Yummy Cheesey,"I love this product, if you like cheese on you're popcorn this is a must try."
3851,B000G6RYNE,AOHRHPJP38LLT,"S. Samoranos ""Inspired cook""",1214784000,70% of the chips in the bag are over cooked,I like Kettle chips but was really disappointed with this order because they were over cooked.  I bought a bigger sized bag from Costco and the chips were all cooked perfectly. So I don't know why these were different.<br />Will never buy these chips from here again.
3852,B005K4Q1VI,A2E65ZXD654761,Barbara L,1351036800,Great tasting,The price was as fantastic as the taste. So convenient to make and no messy powder  that is hard to dissolve. No major cleanup to deal with either. Highly recommended!
3853,B008ZRKZSM,AHDOV721XZ7DG,doctormom,1306627200,Yum!,"This is great stuff!  You can use in place of peanut butter in lots of ways and the calorie difference really helps the waistline!  The flavor is just like peanut butter - I sprinkle on top of a piece of toast with fruit spread and it tastes like peanut butter and jelly!  Also use it in wraps for a ""thai"" flavor and in smoothies - yum!"
3854,B006LGXKA4,A11XPYF0IF2XQE,Anna,1339027200,Healthy plants - No more over watering!,"Very affordable product. Works well and is quite accurate! I like that it is very discreet and you have enough for 5 plants. No reason to spend money on expensive moisture meters. This is a cheap and effective product, 5 starts!!!"
3855,B0019SA1MY,A1NC21CAPUI380,Pogo and Pepe,1260748800,It's delicious!,"I love this sauce, I saw it from the food network and found it at Amazon.  can't stand the shipping charge, the sauce itself is cheap though.  I rubbed it on stake, I can taste tomato and garlic with heat in it, it was sooooo good!"
3856,B004I1MYCE,AO25Q1RSYFT5J,CAF,1306195200,Salty Dirt in a Bottle?,"Sorry, but this isn't truffle salt.  I'm shocked that it's so bad.  All the truffle salts I've used have an excellent aroma that is garlicky and salty, a great addition to many dishes.  I was impressed with the reputation of Whittingtons, but what is this stuff?  If I mixed coarse salt with dirt from my backyard, this would be it.  Maybe I just don't know black truffles, but someone should have washed them first!  I'm sending this back and will get truffle salt at my local gourmet store that I can smell first.  I thought they'd all be fabulous at this price and on Amazon."
3857,B000F52NU0,A3WLMGKYOSR25,Siskoray,1228262400,CAUTION!!!  ADDICTIVE CANDY&lt; VERY >,"I've never been addicted to candy.  In fact, I don't usually like candy with the occasional exception of Halloween and that moment when you just need something sweet.  But these little guys, watch out.  It might SEEM like a 12 pack is a lot, but hold on to your seat when you put the very first one onto your vestal tongue.  A 12 pack will seem like there's a shortage of caramels in the world. LOL.<br /><br />I tried to come up with a way to explain the most awesome flavor in the world and I just can't.  To me it's like eating anything and everything in the world you ate that made you feel like ""Ahhh, that's it.""<br /><br />I can only hope that the gubment doesn't put a tax on it like cigs because then I'd have to put myself into an institution."
3858,B0026HHXLY,A1JX3BMYLZ9P3U,HannahJaye,1302220800,Easy,This ediable image is easy for anyone to use. My man is into bass fishing so this was the perfect cake decor. He LOVED it!
3859,B001E5E20O,A1V7889Z1SVIVY,"Adam Flath ""-adam flath""",1225843200,Everyone should have one.,"Pros:<br />- Blown away from the intensive taste compared to Lipton brands<br />- Great smell<br />- Leafs are relatively large so they do not fall through and end up in your tea.<br /><br />Cons:<br />- STAINS anything and everything<br /><br />I never tried this type of tea, but WOW.  When you brew this tea my fiance and I actually said ""WHOA!"" out loud.  The leafs are perfect size and makes brewing it very easy.<br /><br />IMO I would classify this tea as a winter tea as when I drink it I just wish snow was falling and I am drinking my tea to warm up. :)<br /><br />I cant give it 5 star mainly because of how fast and dark this tea stains our cups.  You have to make sure you clean your cups right away or else this tea will stain, A LOT.  I accidentally spilled some tea on our floor, and it actually stained the floor :(  Of course this would be considered User Error and the draw back of using an actual organic good tea, but now I have to make sure I can find the cups that have already been stained so I dont stain any more.<br /><br />Overall: Get it. I will make sure I always have one in the house."
3860,B006N3IG4K,AP03SDCDB6RBD,"E. OConnor ""erdoreen""",1288656000,A Winner cup of coffee!,"Not too strong, not too weak...smooth without the bitterness.  Great anytime for those not into the strong ""grow hair on your chest"" types.  We will continue to purchase this as a part of our favorite brands."
3861,B005DUM9UQ,A3HR0ZZOFKQ97N,RLC,1333497600,Hammer Nutrition 's Fizz Rocks!,"I have used the endurolyte product for several years in both pill and powder form.  Long desert rides on the dirt bike always found my camelbak water heavily laced with the endurolyte powder, not overly tasty, but quite effective, as I never got a cramp on these several hundred mile rides.  Same for desert racing in the buggy, the camelbaks were always laced with the powder.  Now we have the Fizz...what a great product!  Firstly, its Hammer's endurolyte product so it's great, endurance athlete's the world over use their products. Second its convenient, handly tablets that dissovle in a fizz.  Third it tastes great! Imagine getting a nice cool drink when your body is starving for hydration and electrolytes and rather than getting a ""salty"" taste, you get a refreshing lemon-lime or mango!  The camelbaks always get the Fizz now.  I also drop a tablet in my bottled water whenever I exercise and have a nice flavored water chock full of electrolytes. I cannot recommend this product or any hammer product highly enough."
3862,B0018CK2Y8,A3IY1PF36W3G2A,John,1340236800,"Dog loves it, but I don't after reading the ingredients","First thing first, my dog goes absolutely nuts over this!<br />She can smell the roast beef flavor from another room.<br /><br />I originally bought this as a healthy alternative to rawhides for my dogs teeth.<br />But after reading the ingredients, there is really nothing healthy about it.<br /><br />It's nice the product is fortified with vitamins, but not so nice when it's full of grains and fillers as the base ingredients.<br />I went with Sam's Yam's Sweet Potato Raw Hides, as they are truly ""natural"".<br /><br />But for those who are feeding low-grain or no-grain dog food, this should be ok as a once-in-a-while treat.<br />But if your dog is on a more generic dog food, then there is absolutely no place for even more grains in their treats."
3863,B004AFODLI,A15C9JJZIFH95R,"risky123 ""risky123""",1311811200,Great pancakes,"Great, whole grain, filling pancakes and waffles.  Since it's simple/just add water, we were able to take it with us to vacation in Hawaii.  The kids love it and it's healthier than most brands found in supermarkets, a total win-win.  It fills you up quickly so a box lasts longer. I've also tried the Kodiak Frontier mix - it was also good, but we like this Buttermilk version better (and smells so good).  The only thing is, I can only find it here in Amazon and nowhere else, great price though $13 for 3 boxes, will buy again.  The Frontier version is easier to find - Safeway and local supermarkets.  Hope Amazon doesn't stop selling the Buttermilk version."
3864,B001FA1KUS,A3KSURO95KOATX,"Mark Toms ""Mark""",1243209600,Quick wild rice is ok,"If you want the best wild rice, buy the regular kind. This ""quick cook"" type is not near the taste quality of the regular/ 40 minute cook time rice.,"
3865,B0017T1LI8,A3DG8KXGSRR3RP,T. Lo,1235779200,Good taste but made in China.,"Just received a case of this tea.  It tastes good and a bit on the sweet side, but not overly sweet.  I would give it a higher and better rating if it is not made in China though."
3866,B001E4Q5WI,A2G6QDOLUOJOCL,"Jeremy Haggard ""SlickDeal Enthusiast""",1307404800,"Tasty, and with reduced fat?  Awesome!","I am a peanut butter fanatic, and I get excited every time Amazon offers a bulk-order of peanut butter at a low price.  I use peanut butter as a mid-day energy boosting snack -- straight off the spoon and without any other food to supplement it.  It's just THAT good to me.<br /><br />I was more than happy with Skippy Reduced Fat Creamy.  I like the smooth texture it has, and it has a great mouth-feel that isn't the thick ""stick to the roof of my mouth"" kind that requires a glass of milk to be able to eat.  I don't feel that Skippy reduced the flavor from its original peanut butter along with the fat to make this product -- it tastes delicious and satisfying.<br /><br />If you're a peanut butter lover like me, please look out for the fantastic prices Amazon has on Skippy Reduced Fat Creamy -- you won't regret buying it, and the reduced fat intake is a bonus!"
